Customer ID,Age,Gender,Region,Marital Status,Education,Household Income,Loyalty Card,Loyalty Points
CID_7771,37,Female,Suburban,Married,Graduate,19500.0,1,12
CID_10476,68,Male,Suburban,Married,Graduate,86500.0,0,NA
CID_10380,75,Male,Rural,Married,Graduate,51000.0,1,1
CID_10650,23,Female,Suburban,Married,Graduate,52500.0,1,6
CID_11069,52,Female,Suburban,Single,High School,84000.0,1,21
CID_7421,48,Male,Urban,Single,High School,72500.0,0,NA
CID_8183,61,Male,Suburban,Single,Graduate,42000.0,0,NA
CID_8284,26,Female,Suburban,Widowed,Graduate,21000.0,1,18
CID_10107,37,Female,Urban,Married,High School,22500.0,1,18
CID_13616,73,Male,Suburban,Single,Post-Graduate,15500.0,0,NA
CID_7300,55,Female,Suburban,Married,Post-Graduate,32000.0,1,2
CID_12402,42,Female,Rural,Married,Post-Graduate,65000.0,0,NA
CID_13302,20,Male,Rural,Divorced,Graduate,87500.0,1,12
CID_5161,57,Female,Suburban,Married,Graduate,41500.0,1,12
CID_13050,36,Male,Rural,Widowed,High School,76000.0,1,15
CID_11447,74,Female,Urban,Single,Graduate,63500.0,1,21
CID_11158,70,Female,Urban,Single,Graduate,77500.0,1,33
CID_9305,30,Female,Rural,Married,Graduate,75500.0,1,18
CID_6025,52,Male,Urban,Single,Post-Graduate,50500.0,0,NA
CID_7795,32,Female,Urban,Married,Post-Graduate,46500.0,1,10
CID_14669,21,Male,Suburban,Civil partnered,Graduate,58000.0,0,NA
CID_12154,22,Female,Urban,Widowed,Post-Graduate,65000.0,0,NA
CID_7431,66,Male,Urban,Single,Graduate,47500.0,1,39
CID_10620,19,Female,Rural,Widowed,Graduate,18000.0,1,14
CID_12347,52,Female,Suburban,Widowed,Graduate,9500.0,0,NA
CID_7276,29,Female,Suburban,Divorced,Graduate,24500.0,1,32
CID_10653,41,Female,Rural,Single,Graduate,50500.0,0,NA
CID_5960,55,Male,Rural,Married,Post-Graduate,49000.0,1,28
CID_10386,26,Female,Urban,Widowed,Graduate,32000.0,0,NA
CID_8036,77,Female,Suburban,Married,Graduate,28000.0,1,4
CID_7731,25,Female,Urban,Divorced,Graduate,18000.0,1,0
CID_11934,44,Male,Suburban,Married,Graduate,22500.0,1,43
CID_11636,33,Male,Urban,Married,Graduate,64000.0,1,23
CID_14909,21,Male,Suburban,Married,High School,51500.0,1,21
CID_12890,45,Female,Suburban,Divorced,High School,82000.0,1,7
CID_11042,63,Male,Suburban,Married,Graduate,77500.0,1,22
CID_12562,50,Female,Suburban,Divorced,Graduate,86000.0,0,NA
CID_7425,19,Male,Suburban,Single,NA,79500.0,1,32
CID_7598,66,Male,Rural,Widowed,Graduate,46500.0,0,NA
CID_7061,45,Female,Suburban,Civil partnered,Post-Graduate,41000.0,0,NA
CID_8181,45,Male,Suburban,Single,Graduate,55000.0,0,NA
CID_10969,33,Female,Rural,Single,High School,59000.0,0,NA
CID_12558,33,Male,Rural,Married,Graduate,33500.0,1,16
CID_13653,44,Male,Suburban,Married,NA,15500.0,1,32
CID_5557,25,Female,Suburban,Widowed,Graduate,8500.0,1,10
CID_10806,36,Female,Suburban,Divorced,Graduate,43500.0,1,18
CID_13509,67,Female,Suburban,Married,NA,23000.0,0,NA
CID_9174,19,Male,Suburban,Divorced,High School,51500.0,0,NA
CID_6499,43,Female,Suburban,Widowed,Graduate,41000.0,0,NA
CID_8510,60,Male,Suburban,Married,Graduate,81500.0,1,6
CID_11793,69,Female,Suburban,Single,Graduate,30000.0,1,3
CID_13008,60,Female,Suburban,Married,Graduate,86500.0,1,11
CID_14436,69,Male,Urban,Divorced,Graduate,41000.0,0,NA
CID_9361,50,Female,Rural,Married,Graduate,6500.0,1,30
CID_12022,30,Male,Suburban,Married,High School,63500.0,0,NA
CID_9485,54,Male,Urban,Single,Post-Graduate,86000.0,0,NA
CID_5806,21,Female,Urban,Married,Post-Graduate,85000.0,1,9
CID_6387,76,Male,Suburban,Married,Graduate,7000.0,0,NA
CID_12379,38,Female,Suburban,Single,Graduate,52000.0,1,1
CID_10544,63,Male,Suburban,Married,NA,15000.0,0,NA
CID_8556,61,Male,Rural,Divorced,High School,50500.0,0,NA
CID_11301,23,Male,Rural,Married,High School,10000.0,1,8
CID_14769,56,Female,Rural,Married,Graduate,19500.0,0,NA
CID_13546,38,Female,Urban,Divorced,Graduate,87000.0,1,12
CID_13767,63,Female,Suburban,Married,Graduate,7000.0,1,39
CID_12338,21,Female,Suburban,Civil partnered,Graduate,89500.0,1,13
CID_11997,22,Male,Suburban,Married,Graduate,31000.0,0,NA
CID_11013,59,Male,Suburban,Married,Graduate,43500.0,0,NA
CID_7720,61,Female,Suburban,Single,Graduate,43500.0,1,29
CID_10427,23,Female,Suburban,Single,Graduate,20500.0,0,NA
CID_12884,45,Female,Urban,Married,Graduate,7500.0,0,NA
CID_14462,51,Male,Urban,Married,Graduate,64000.0,0,NA
CID_14249,39,Female,Rural,Single,Graduate,40000.0,1,13
CID_14852,51,Male,Rural,Married,High School,75500.0,1,15
CID_9457,64,Male,Suburban,Married,Post-Graduate,33500.0,1,7
CID_10999,28,Female,Suburban,Married,Graduate,80000.0,0,NA
CID_6901,27,Male,Rural,Married,Graduate,69000.0,0,NA
CID_7965,47,Male,Rural,Married,High School,42500.0,1,33
CID_12936,44,Male,Suburban,Divorced,High School,74000.0,0,NA
CID_13886,55,Female,Urban,Single,Graduate,17000.0,1,3
CID_7506,63,Female,Rural,Divorced,High School,89500.0,0,NA
CID_11116,42,Male,Suburban,Divorced,Post-Graduate,38000.0,1,11
CID_9376,67,Male,Rural,Widowed,Graduate,29500.0,1,30
CID_14709,56,Male,Suburban,Divorced,Graduate,38000.0,0,NA
CID_10104,65,Female,Urban,Widowed,Graduate,38500.0,0,NA
CID_7384,60,Female,Rural,Divorced,Post-Graduate,49500.0,1,9
CID_14147,73,Male,Suburban,Widowed,Post-Graduate,55000.0,0,NA
CID_14531,72,Female,Rural,Divorced,High School,53500.0,0,NA
CID_14528,65,Female,Suburban,Married,High School,75500.0,1,18
CID_5822,59,Female,Urban,Single,Graduate,50500.0,1,9
CID_10868,53,Male,Rural,Divorced,High School,33000.0,0,NA
CID_7846,74,Male,Rural,Divorced,NA,50000.0,1,6
CID_14464,58,Male,Urban,Divorced,High School,44000.0,1,16
CID_10994,23,Female,Suburban,Single,High School,19000.0,0,NA
CID_9282,38,Female,Urban,Widowed,Graduate,47000.0,0,NA
CID_9421,66,Male,Urban,Married,Graduate,65500.0,0,NA
CID_12216,56,Female,Suburban,Widowed,Graduate,78500.0,1,23
CID_8651,38,Male,Suburban,Civil partnered,High School,30500.0,0,NA
CID_5115,52,Male,Suburban,Married,Graduate,30000.0,0,NA
CID_7076,72,Female,Suburban,Married,High School,19500.0,1,1
CID_6514,19,Male,Rural,Divorced,Post-Graduate,41500.0,1,41
CID_8169,76,Female,Rural,Single,Post-Graduate,67500.0,0,NA
CID_8737,41,Female,Rural,Divorced,Graduate,37500.0,1,39
CID_13346,70,Female,Suburban,Married,NA,77000.0,1,3
CID_5246,66,Male,Suburban,Married,High School,53000.0,1,32
CID_9286,64,Male,Rural,Single,NA,58000.0,1,5
CID_7441,69,Male,Urban,Married,Graduate,11000.0,0,NA
CID_10272,69,Female,Suburban,Married,Graduate,13500.0,0,NA
CID_5863,48,Female,Rural,Married,High School,27500.0,0,NA
CID_14654,74,Male,Suburban,Married,High School,21500.0,0,NA
CID_11095,33,Male,Suburban,Widowed,Graduate,87500.0,0,NA
CID_10917,24,Male,Suburban,Married,Graduate,29500.0,1,5
CID_14466,50,Male,Rural,Single,Graduate,24500.0,0,NA
CID_5140,48,Male,Urban,Civil partnered,Graduate,64500.0,1,5
CID_14715,36,Male,Rural,Divorced,Post-Graduate,40500.0,0,NA
CID_7379,35,Female,Urban,Divorced,High School,21000.0,1,12
CID_13931,72,Male,Suburban,Married,Post-Graduate,36500.0,0,NA
CID_5244,74,Female,Suburban,Married,High School,72000.0,0,NA
CID_6237,18,Male,Urban,Single,Graduate,66000.0,1,39
CID_6295,19,Female,Rural,Married,High School,21500.0,1,38
CID_5131,18,Male,Suburban,Married,Graduate,36500.0,0,NA
CID_8167,49,Male,Suburban,Married,Graduate,24000.0,0,NA
CID_5944,30,Female,Suburban,Single,Graduate,15500.0,0,NA
CID_9433,69,Female,Suburban,Divorced,Graduate,46500.0,0,NA
CID_14331,27,Male,Suburban,Married,Graduate,14500.0,0,NA
CID_6420,73,Male,Rural,Married,High School,47500.0,0,NA
CID_6920,40,Male,Suburban,Married,High School,86000.0,0,NA
CID_7858,38,Female,Suburban,Married,Post-Graduate,88000.0,1,33
CID_9085,24,Female,Suburban,Widowed,High School,84000.0,0,NA
CID_8672,52,Male,Urban,Divorced,Post-Graduate,37500.0,1,20
CID_14547,72,Male,Suburban,Married,Graduate,89500.0,0,NA
CID_14973,29,Female,Suburban,Married,Graduate,45500.0,1,23
CID_11332,66,Female,Urban,Divorced,Graduate,60500.0,1,3
CID_8547,50,Female,Rural,Married,Post-Graduate,16000.0,0,NA
CID_6075,56,Male,Suburban,Single,Graduate,81000.0,1,0
CID_12156,67,Male,Suburban,Single,Graduate,15000.0,1,14
CID_6893,32,Male,Suburban,Divorced,Graduate,16500.0,0,NA
CID_14512,44,Male,Suburban,Married,Graduate,73500.0,1,17
CID_7808,22,Male,Rural,Married,Post-Graduate,39000.0,0,NA
CID_11201,46,Female,Rural,Single,High School,48000.0,1,2
CID_9162,77,Male,Urban,Divorced,High School,84500.0,1,21
CID_5584,51,Male,Suburban,Single,Post-Graduate,23000.0,1,20
CID_6896,60,Male,Rural,Married,Graduate,20500.0,1,13
CID_14837,29,Female,Suburban,Single,Post-Graduate,72000.0,0,NA
CID_7543,50,Male,Urban,Married,Graduate,74500.0,0,NA
CID_6930,76,Male,Suburban,Civil partnered,Post-Graduate,25500.0,0,NA
CID_8999,28,Female,Urban,Married,Graduate,16000.0,1,39
CID_5550,65,Male,Suburban,Married,Post-Graduate,45000.0,0,NA
CID_14275,28,Male,Suburban,Divorced,Graduate,35500.0,0,NA
CID_7931,49,Female,Urban,Divorced,NA,19000.0,1,12
CID_12722,53,Female,Urban,Single,Graduate,56500.0,0,NA
CID_5975,77,Male,Suburban,Married,Graduate,55500.0,0,NA
CID_13632,38,Female,Rural,Married,High School,18000.0,0,NA
CID_11717,37,Male,Urban,Married,Graduate,77500.0,0,NA
CID_7020,55,Male,Suburban,Widowed,Post-Graduate,40500.0,1,6
CID_6545,34,Female,Rural,Single,Post-Graduate,27000.0,0,NA
CID_10921,47,Male,Suburban,Married,High School,20500.0,1,36
CID_8459,53,Male,Rural,Married,Graduate,33500.0,1,8
CID_11277,46,Female,Rural,Divorced,Graduate,41000.0,0,NA
CID_6314,75,Male,Suburban,Widowed,Post-Graduate,84500.0,1,18
CID_6006,35,Male,Suburban,Married,Graduate,88500.0,0,NA
CID_8543,63,Female,Rural,Married,Graduate,26500.0,1,1
CID_14980,73,Male,Rural,Married,Graduate,58000.0,0,NA
CID_14459,45,Male,Rural,Married,Graduate,64000.0,1,0
CID_5094,58,Male,Suburban,Single,Graduate,19000.0,1,7
CID_7342,41,Male,Rural,Married,High School,68500.0,1,23
CID_5973,48,Female,Suburban,Civil partnered,Graduate,29500.0,0,NA
CID_7375,37,Male,Rural,Married,Graduate,57000.0,0,NA
CID_6886,60,Male,Suburban,Single,Graduate,47500.0,0,NA
CID_14616,51,Female,Rural,Divorced,Graduate,29500.0,0,NA
CID_7037,48,Female,Suburban,Divorced,Graduate,83000.0,0,NA
CID_14559,26,Female,Suburban,Single,Graduate,46000.0,1,9
CID_11598,43,Female,Rural,Married,Graduate,84500.0,1,13
CID_10140,56,Female,Suburban,Single,High School,55500.0,1,47
CID_5083,45,Female,Rural,Married,High School,8000.0,1,9
CID_6098,47,Female,Urban,Married,High School,61500.0,0,NA
CID_7159,58,Male,Rural,Married,Post-Graduate,28000.0,1,22
CID_9669,57,Male,Suburban,Married,Post-Graduate,74000.0,0,NA
CID_14523,24,Male,Rural,Civil partnered,Graduate,64000.0,0,NA
CID_8795,46,Male,Suburban,Married,Graduate,85500.0,1,29
CID_5238,19,Female,Suburban,Divorced,High School,74500.0,1,5
CID_14133,27,Female,Urban,Single,Graduate,36500.0,1,17
CID_10887,72,Male,Suburban,Married,High School,71500.0,1,4
CID_14203,30,Male,Suburban,Single,Graduate,12500.0,1,29
CID_10126,18,Male,Suburban,Civil partnered,Graduate,39000.0,0,NA
CID_12998,18,Female,Suburban,Single,Graduate,42500.0,1,23
CID_14529,32,Male,Suburban,Married,Graduate,82000.0,0,NA
CID_6406,74,Female,Rural,Married,Post-Graduate,70500.0,1,21
CID_9310,47,Female,Suburban,Civil partnered,Graduate,17500.0,0,NA
CID_11005,75,Male,Rural,Married,Graduate,76500.0,0,NA
CID_14918,20,Female,Urban,Married,NA,22000.0,0,NA
CID_5314,58,Male,Suburban,Married,Graduate,89500.0,0,NA
CID_14904,60,Female,Suburban,Divorced,Graduate,65500.0,0,NA
CID_6082,47,Male,Rural,Married,Post-Graduate,73000.0,0,NA
CID_5665,62,Male,Suburban,Widowed,Graduate,10500.0,1,24
CID_10885,31,Male,Suburban,Single,Graduate,59000.0,0,NA
CID_10128,67,Male,Suburban,Widowed,Post-Graduate,78000.0,1,2
CID_5813,56,Female,Suburban,Widowed,Graduate,53000.0,0,NA
CID_7655,39,Female,Urban,Married,Graduate,61500.0,1,20
CID_11692,38,Male,Urban,Divorced,Graduate,40500.0,1,13
CID_8043,18,Male,Suburban,Divorced,Graduate,43500.0,0,NA
CID_5720,40,Female,Suburban,Widowed,Post-Graduate,58500.0,1,18
CID_7973,37,Female,Rural,Widowed,Post-Graduate,70500.0,1,0
CID_14333,68,Male,Suburban,Civil partnered,Post-Graduate,72500.0,1,27
CID_6736,65,Female,Rural,Divorced,High School,27000.0,1,6
CID_7190,53,Female,Suburban,Widowed,Graduate,7000.0,0,NA
CID_12485,64,Male,Urban,Single,High School,71000.0,1,3
CID_11369,71,Male,Suburban,Divorced,NA,31500.0,1,13
CID_11434,62,Female,Rural,Married,Graduate,82500.0,1,39
CID_8394,22,Male,Urban,Married,High School,83000.0,1,35
CID_9304,39,Female,Suburban,Married,Graduate,25000.0,0,NA
CID_5064,56,Male,Suburban,Married,High School,83000.0,0,NA
CID_8339,40,Male,Suburban,Single,Post-Graduate,31000.0,1,6
CID_7864,30,Female,Rural,Single,NA,26500.0,1,8
CID_10196,50,Female,Urban,Married,Graduate,64500.0,1,12
CID_6131,32,Male,Suburban,Married,High School,71000.0,1,38
CID_14209,68,Male,Suburban,Married,Graduate,16000.0,1,40
CID_13370,22,Female,Rural,Single,Graduate,28000.0,0,NA
CID_10448,31,Female,Suburban,Widowed,Graduate,43500.0,1,4
CID_6506,54,Male,Urban,Married,Graduate,13000.0,1,37
CID_12804,44,Male,Rural,Married,Graduate,34000.0,1,28
CID_7328,53,Female,Urban,Single,Graduate,37500.0,1,12
CID_6198,52,Male,Suburban,Married,Post-Graduate,43000.0,1,28
CID_6523,50,Female,Suburban,Divorced,High School,11000.0,0,NA
CID_8549,28,Male,Suburban,Married,Graduate,6500.0,1,6
CID_5072,45,Male,Urban,Widowed,Graduate,43500.0,1,34
CID_11165,40,Female,Urban,Divorced,NA,62000.0,0,NA
CID_11411,32,Male,Suburban,Single,Post-Graduate,72500.0,1,14
CID_5717,43,Female,Suburban,Married,Graduate,57500.0,1,40
CID_9722,65,Male,Suburban,Single,Post-Graduate,18000.0,1,16
CID_13055,37,Male,Rural,Widowed,Graduate,79000.0,1,25
CID_9342,57,Male,Suburban,Single,Post-Graduate,83000.0,1,3
CID_10324,54,Male,Suburban,Married,Post-Graduate,81000.0,0,NA
CID_9026,27,Male,Urban,Civil partnered,NA,50000.0,1,12
CID_6391,42,Female,Suburban,Widowed,NA,84500.0,0,NA
CID_7109,73,Female,Suburban,Single,Graduate,51000.0,1,15
CID_13380,75,Female,Rural,Married,High School,48500.0,1,18
CID_10834,39,Female,Suburban,Married,Graduate,15000.0,0,NA
CID_10154,18,Female,Suburban,Civil partnered,Graduate,15500.0,1,2
CID_5576,20,Female,Urban,Married,High School,49000.0,0,NA
CID_8572,73,Male,Rural,Married,High School,28000.0,1,19
CID_10244,52,Male,Suburban,Married,Graduate,60000.0,1,8
CID_14447,61,Male,Rural,Married,Graduate,32500.0,0,NA
CID_13526,76,Female,Suburban,Married,Graduate,46000.0,0,NA
CID_6320,24,Female,Urban,Single,Graduate,7000.0,1,5
CID_11506,24,Male,Urban,Single,High School,57500.0,1,40
CID_10848,58,Male,Urban,Single,High School,87000.0,0,NA
CID_9565,62,Female,Rural,Married,NA,11000.0,0,NA
CID_12848,56,Female,Urban,Married,High School,87500.0,0,NA
CID_6460,38,Female,Rural,Civil partnered,Post-Graduate,7500.0,0,NA
CID_7836,34,Female,Suburban,Widowed,NA,80500.0,1,7
CID_9919,53,Male,Urban,Married,Graduate,77000.0,0,NA
CID_6342,69,Female,Suburban,Divorced,High School,41000.0,0,NA
CID_5400,76,Female,Urban,Married,High School,57000.0,1,33
CID_9841,63,Female,Suburban,Married,Post-Graduate,78000.0,1,5
CID_7722,41,Female,Suburban,Divorced,Graduate,89000.0,0,NA
CID_14113,55,Female,Rural,Divorced,Graduate,17500.0,0,NA
CID_13405,41,Male,Urban,Widowed,Graduate,44000.0,0,NA
CID_11618,64,Male,Suburban,Divorced,High School,40000.0,0,NA
CID_7869,31,Male,Suburban,Widowed,Graduate,75500.0,1,36
CID_8229,41,Female,Urban,Single,Graduate,85500.0,1,17
CID_8841,69,Female,Suburban,Divorced,Graduate,57000.0,1,15
CID_8681,45,Male,Urban,Married,High School,65000.0,1,0
CID_13785,41,Female,Suburban,Married,Graduate,12500.0,0,NA
CID_12195,58,Female,Suburban,Single,High School,8500.0,0,NA
CID_6519,24,Male,Rural,Married,NA,38500.0,1,3
CID_6129,21,Male,Suburban,Divorced,High School,40500.0,0,NA
CID_12430,67,Female,Suburban,Married,High School,38500.0,0,NA
CID_7087,67,Male,Suburban,Widowed,High School,63500.0,0,NA
CID_5471,69,Male,Rural,Single,High School,29000.0,0,NA
CID_12126,61,Female,Urban,Married,Graduate,8500.0,1,4
CID_11617,48,Male,Rural,Married,NA,49500.0,1,2
CID_6935,25,Female,Suburban,Single,Graduate,43500.0,0,NA
CID_12137,26,Female,Suburban,Married,Graduate,55500.0,1,23
CID_9806,44,Female,Suburban,Divorced,Graduate,28000.0,0,NA
CID_11081,55,Female,Rural,Divorced,Post-Graduate,35000.0,1,35
CID_7310,29,Male,Urban,Married,Graduate,45000.0,0,NA
CID_6807,42,Female,Suburban,Married,Graduate,47000.0,1,16
CID_12815,22,Female,Suburban,Single,High School,69000.0,0,NA
CID_8412,48,Female,Urban,Married,Graduate,55500.0,1,11
CID_5925,38,Male,Rural,Divorced,High School,20000.0,0,NA
CID_8905,32,Male,Suburban,Divorced,High School,29500.0,0,NA
CID_6786,53,Male,Suburban,Married,Post-Graduate,41500.0,1,9
CID_8252,64,Male,Suburban,Married,Graduate,24000.0,0,NA
CID_10817,54,Male,Suburban,Married,High School,62000.0,1,17
CID_6968,61,Male,Rural,Divorced,High School,35500.0,1,1
CID_5010,42,Female,Urban,Single,Post-Graduate,81500.0,1,13
CID_14380,56,Female,Suburban,Widowed,High School,64000.0,1,11
CID_9373,55,Male,Rural,Divorced,Graduate,24000.0,0,NA
CID_13642,34,Male,Suburban,Divorced,Graduate,28000.0,0,NA
CID_9293,26,Female,Suburban,Married,Graduate,78000.0,1,16
CID_12575,32,Male,Suburban,Divorced,High School,12500.0,1,23
CID_14379,57,Female,Urban,Married,Graduate,18000.0,1,14
CID_11065,35,Female,Suburban,Married,Graduate,70500.0,0,NA
CID_7266,59,Male,Urban,Married,High School,34500.0,0,NA
CID_12251,71,Female,Suburban,Married,Post-Graduate,34000.0,1,9
CID_5754,46,Male,Suburban,Married,Graduate,16000.0,1,43
CID_12033,20,Male,Suburban,Married,Post-Graduate,10500.0,0,NA
CID_10835,71,Female,Rural,Married,High School,49000.0,1,20
CID_5821,59,Female,Urban,Divorced,High School,30500.0,0,NA
CID_5130,45,Female,Urban,Married,Post-Graduate,58500.0,0,NA
CID_12299,57,Female,Suburban,Married,Graduate,39000.0,1,5
CID_7838,51,Female,Suburban,Married,High School,40500.0,0,NA
CID_6261,57,Female,Urban,Single,Post-Graduate,13500.0,1,14
CID_8830,70,Male,Suburban,Married,Post-Graduate,88000.0,1,27
CID_8293,62,Female,Rural,Single,High School,12500.0,0,NA
CID_5553,54,Male,Suburban,Civil partnered,Graduate,14000.0,0,NA
CID_7211,39,Male,Suburban,Civil partnered,Graduate,78500.0,1,6
CID_11307,23,Female,Suburban,Widowed,High School,31000.0,1,17
CID_12375,52,Male,Urban,Civil partnered,Graduate,34000.0,0,NA
CID_10388,22,Male,Suburban,Divorced,Graduate,36500.0,0,NA
CID_8966,21,Female,Suburban,Single,Graduate,79000.0,1,2
CID_6466,43,Female,Suburban,Single,High School,19000.0,1,47
CID_11993,50,Female,Suburban,Single,Graduate,88000.0,1,36
CID_11130,63,Female,Suburban,Married,Graduate,82500.0,1,16
CID_13085,63,Male,Suburban,Married,NA,58500.0,1,19
CID_14478,56,Male,Rural,Divorced,Graduate,57000.0,1,2
CID_5457,28,Male,Rural,Married,Graduate,48000.0,1,2
CID_13281,23,Male,Suburban,Married,Graduate,25000.0,0,NA
CID_12232,32,Male,Suburban,Married,High School,84500.0,1,9
CID_13610,24,Female,Rural,Married,High School,74000.0,0,NA
CID_10192,58,Male,Rural,Single,Post-Graduate,36000.0,0,NA
CID_10530,49,Female,Suburban,Married,Graduate,21500.0,1,7
CID_14732,42,Female,Urban,Single,Graduate,44000.0,0,NA
CID_11087,31,Female,Urban,Widowed,Graduate,23500.0,0,NA
CID_8347,66,Female,Suburban,Single,High School,65500.0,1,10
CID_10214,20,Female,Rural,Married,Graduate,25000.0,0,NA
CID_11350,77,Male,Rural,Married,Post-Graduate,17000.0,1,25
CID_9061,45,Female,Urban,Divorced,High School,80000.0,1,17
CID_10316,30,Male,Rural,Married,NA,42500.0,0,NA
CID_9089,40,Female,Suburban,Divorced,Graduate,53500.0,1,25
CID_11177,27,Female,Urban,Single,Post-Graduate,73000.0,0,NA
CID_10816,74,Male,Suburban,Single,Graduate,88000.0,1,32
CID_14034,53,Male,Suburban,Single,High School,80500.0,0,NA
CID_10061,29,Male,Rural,Married,Graduate,74000.0,0,NA
CID_6600,42,Male,Suburban,Married,Graduate,40000.0,1,33
CID_6283,49,Female,Suburban,Single,Graduate,67500.0,1,14
CID_14281,56,Female,Rural,Single,Graduate,31000.0,0,NA
CID_10780,54,Female,Urban,Single,Graduate,63500.0,0,NA
CID_10412,29,Female,Rural,Married,Post-Graduate,70000.0,0,NA
CID_13382,51,Female,Rural,Widowed,NA,74500.0,1,11
