Transaction ID,Customer ID,Date,Total Items,Unique Items,Total Sales,Discounted Sales,Browsing Duration (minutes),Number of Clicks,Incomplete Transaction
TRID_18433,CID_9579,2020-02-04,9,2,8.24,5.28,9.65,17,1
TRID_19814,CID_12890,2020-03-03,15,5,15.28,10.87,3.18,8,1
TRID_76707,CID_6182,2020-01-26,3,3,7.44,7.44,5.03,12,0
TRID_41419,CID_11177,2020-03-04,11,2,12.08,4.77,10.31,20,1
TRID_61078,CID_7940,2020-01-03,3,2,9.04,4.45,5.82,13,0
TRID_42343,CID_12950,2020-01-06,4,4,19.04,8.16,7.05,14,0
TRID_17876,CID_7673,2020-02-18,3,3,16.8,7.29,3.06,6,1
TRID_86242,CID_9745,2020-02-28,6,4,13.44,8.48,5.83,12,0
TRID_50045,CID_10018,2020-01-03,8,3,9.6,6.64,8.84,17,0
TRID_28898,CID_5219,2020-02-10,4,3,7.84,7.52,8.69,17,1
TRID_72635,CID_14135,2020-03-08,5,4,13.2,8.72,5.77,11,0
TRID_86220,CID_6529,2020-02-08,4,3,11.68,6.33,4.51,9,0
TRID_88263,CID_6129,2020-01-25,7,1,4.96,3.16,8.49,17,0
TRID_41804,CID_12511,2020-01-29,4,2,8.48,5.72,10.9,20,0
TRID_80460,CID_5820,2020-02-26,9,3,7.92,7.77,4.53,11,1
TRID_91238,CID_12463,2020-01-27,6,2,6.64,5.79,7.35,15,0
TRID_14600,CID_12908,2020-02-10,2,2,13.76,5.54,6.88,14,1
TRID_5911,CID_6261,2020-03-18,6,6,13.28,12.85,5.11,11,0
TRID_46045,CID_8764,2020-02-19,6,3,9.76,6.72,4.15,9,0
TRID_80546,CID_12118,2020-02-23,7,3,9.2,7.99,5.14,11,0
TRID_89297,CID_8036,2020-02-21,7,3,13.36,7.09,8.81,16,0
TRID_2961,CID_8665,2020-01-23,8,4,19.12,8.28,6.13,13,0
TRID_14934,CID_11558,2020-03-26,10,4,8.4,8.29,9.08,17,1
TRID_2942,CID_13281,2020-03-06,6,3,7.36,6.6,7.69,15,0
TRID_74120,CID_14542,2020-02-05,8,2,8.4,5.93,3.47,8,1
TRID_56128,CID_6105,2020-03-26,9,3,17.76,7.2,3.29,6,0
TRID_86974,CID_5314,2020-01-21,9,2,17.12,4.75,5.51,10,0
TRID_48484,CID_5588,2020-03-18,6,2,14.8,5.14,7.25,15,0
TRID_49532,CID_14444,2020-02-28,2,1,23.68,2.91,6.0,13,0
TRID_5314,CID_11821,2020-02-01,4,3,13.04,6.53,4.86,9,0
TRID_57862,CID_6387,2020-03-16,4,4,16.56,9.92,2.49,5,1
TRID_68292,CID_13823,2020-01-23,13,4,10.48,9.16,3.74,8,1
TRID_90212,CID_9854,2020-03-08,3,3,10.64,7.71,7.02,13,1
TRID_34565,CID_10236,2020-02-01,3,3,19.12,6.6,3.14,8,0
TRID_74116,CID_10650,2020-01-01,4,2,16.0,5.25,7.52,14,0
TRID_34095,CID_14820,2020-01-13,4,2,10.96,5.48,4.37,10,1
TRID_44095,CID_13296,2020-03-30,4,4,10.0,8.42,6.82,13,0
TRID_29137,CID_14167,2020-03-20,4,4,10.48,8.09,6.4,13,1
TRID_50865,CID_8036,2020-03-13,10,2,9.68,4.55,7.21,15,1
TRID_18293,CID_12498,2020-01-28,4,2,16.24,5.54,9.11,18,0
TRID_82386,CID_14661,2020-03-23,9,4,9.36,8.41,2.26,5,0
TRID_51726,CID_10996,2020-01-25,5,3,17.52,6.14,8.52,15,0
TRID_13563,CID_10835,2020-02-18,5,3,17.2,7.48,5.57,11,0
TRID_51266,CID_5869,2020-01-06,9,4,17.12,8.67,8.16,17,0
TRID_60590,CID_10380,2020-03-14,13,3,18.96,7.5,2.23,5,1
TRID_52856,CID_5868,2020-03-04,5,3,7.92,7.86,4.66,9,0
TRID_72200,CID_11356,2020-01-21,7,3,10.48,7.91,6.98,13,0
TRID_65766,CID_11054,2020-01-15,12,4,18.64,8.81,7.6,14,1
TRID_22183,CID_7345,2020-01-12,6,1,5.6,3.63,7.34,14,0
TRID_23199,CID_14999,2020-01-18,3,3,8.72,7.77,5.66,11,1
TRID_37189,CID_11799,2020-03-24,2,1,11.04,3.15,6.02,11,0
TRID_90584,CID_6723,2020-03-02,7,5,12.72,10.65,4.44,10,0
TRID_53695,CID_13179,2020-01-26,6,3,14.16,6.02,6.15,15,0
TRID_4348,CID_8033,2020-02-09,8,3,11.68,7.86,7.19,14,1
TRID_31151,CID_8710,2020-03-01,3,3,8.4,6.79,3.83,8,1
TRID_73944,CID_14614,2020-01-07,4,4,15.04,8.05,7.61,16,1
TRID_82671,CID_11192,2020-02-25,11,2,13.68,4.29,5.9,11,1
TRID_16169,CID_8422,2020-01-26,7,3,9.44,6.81,6.36,13,0
TRID_93886,CID_10001,2020-03-14,9,1,22.4,2.27,5.54,9,0
TRID_9415,CID_10059,2020-02-07,6,5,12.64,10.86,8.14,15,0
TRID_19879,CID_14896,2020-03-29,5,4,14.24,9.28,5.51,11,0
TRID_69943,CID_5819,2020-02-13,5,5,12.24,11.46,8.78,18,0
TRID_63771,CID_11335,2020-03-04,3,3,18.0,7.14,6.85,14,0
TRID_82048,CID_12024,2020-01-05,3,3,12.08,7.99,5.71,11,1
TRID_39402,CID_10484,2020-03-06,4,3,9.76,6.61,6.93,14,0
TRID_69426,CID_14589,2020-02-11,3,3,10.96,6.98,6.88,14,0
TRID_57566,CID_6348,2020-01-11,3,3,7.84,6.73,3.32,8,1
TRID_40675,CID_10603,2020-03-18,4,2,22.48,4.91,8.41,17,1
TRID_71551,CID_14017,2020-02-14,5,4,12.4,8.26,6.55,14,0
TRID_32113,CID_5136,2020-01-03,3,3,15.84,7.76,4.15,10,0
TRID_66797,CID_8992,2020-02-04,5,4,9.28,8.89,6.85,14,0
TRID_3458,CID_9131,2020-02-07,5,2,9.6,5.69,4.63,9,0
TRID_75215,CID_6819,2020-03-16,1,1,7.28,3.86,3.58,9,0
TRID_93353,CID_13420,2020-03-23,5,3,13.92,7.85,4.51,10,0
TRID_74789,CID_10979,2020-01-08,7,2,8.72,5.87,5.51,10,0
TRID_34214,CID_8750,2020-02-04,7,4,8.96,8.16,5.01,10,0
TRID_3667,CID_13509,2020-01-14,2,2,11.36,4.11,6.05,13,1
TRID_75945,CID_5833,2020-02-12,13,4,17.2,9.03,9.85,19,1
TRID_57371,CID_12130,2020-02-17,7,5,13.6,10.29,3.74,8,0
TRID_60240,CID_6211,2020-03-06,6,5,12.08,11.39,8.08,16,0
TRID_96569,CID_9750,2020-02-25,6,3,7.44,7.1,5.04,11,1
TRID_58654,CID_13601,2020-01-15,5,3,9.12,7.32,1.73,4,1
TRID_86782,CID_10319,2020-03-12,9,2,15.36,4.9,10.02,18,0
TRID_45713,CID_11370,2020-01-06,5,2,6.48,4.33,4.64,10,1
TRID_50181,CID_8653,2020-03-30,5,4,13.12,9.52,3.14,8,0
TRID_23544,CID_10659,2020-01-07,6,3,10.4,6.85,5.64,13,0
TRID_41375,CID_10548,2020-03-29,5,4,10.24,8.04,2.19,6,0
TRID_3770,CID_9694,2020-02-26,5,3,9.2,7.78,5.25,11,1
TRID_60218,CID_12188,2020-03-07,3,3,26.64,6.67,3.91,8,1
TRID_96249,CID_8737,2020-03-22,6,3,16.8,6.08,2.5,5,0
TRID_59042,CID_12041,2020-01-06,5,5,11.6,10.41,7.48,15,1
TRID_6329,CID_7211,2020-03-06,3,2,12.16,5.91,6.4,12,0
TRID_60293,CID_8956,2020-03-12,7,4,13.92,8.32,4.48,8,0
TRID_39232,CID_10064,2020-03-20,6,5,19.44,11.54,5.43,11,0
TRID_51640,CID_6630,2020-01-02,18,3,13.76,6.4,4.81,10,1
TRID_35916,CID_14012,2020-03-13,4,4,9.2,8.61,3.58,7,1
TRID_89131,CID_7742,2020-01-06,3,3,26.16,7.16,3.1,7,1
TRID_37470,CID_12882,2020-01-10,2,1,19.52,3.45,3.93,8,0
TRID_56232,CID_8684,2020-03-07,2,2,28.08,6.0,6.75,13,1
TRID_40047,CID_6549,2020-02-12,4,4,11.68,8.6,5.4,12,0
TRID_47712,CID_13626,2020-02-13,4,4,9.6,9.24,6.29,13,0
TRID_98633,CID_6633,2020-03-18,3,2,7.36,4.45,6.16,14,1
TRID_94522,CID_12718,2020-03-07,4,4,11.76,8.39,8.22,15,1
TRID_59273,CID_5475,2020-02-26,4,4,25.92,9.57,6.91,13,1
TRID_88840,CID_8025,2020-01-10,12,4,24.4,9.43,4.25,8,0
TRID_21182,CID_6118,2020-02-14,11,3,16.4,7.41,6.09,13,1
TRID_2390,CID_5637,2020-03-27,6,3,9.68,6.58,3.14,8,1
TRID_80804,CID_8406,2020-01-21,15,4,12.48,9.39,2.17,5,1
TRID_21524,CID_12077,2020-01-17,12,5,11.44,11.04,6.66,13,1
TRID_511,CID_14331,2020-03-25,5,3,9.92,7.89,7.2,13,0
TRID_38785,CID_7965,2020-02-26,8,2,8.72,5.45,4.83,9,0
TRID_52922,CID_10532,2020-01-15,4,3,7.52,6.88,2.74,5,0
TRID_3,CID_13036,2020-02-27,9,1,10.56,3.26,7.02,14,0
TRID_32707,CID_6647,2020-02-24,6,2,9.84,5.13,7.96,17,1
TRID_96695,CID_10683,2020-01-21,4,3,12.4,6.91,8.65,16,0
TRID_52908,CID_6787,2020-02-19,3,2,10.4,5.83,6.42,13,0
TRID_77816,CID_10472,2020-03-24,5,3,9.6,6.95,6.59,12,0
TRID_94545,CID_6949,2020-02-16,3,3,14.56,7.18,8.84,16,0
TRID_60203,CID_14609,2020-01-08,3,3,11.52,6.58,4.28,10,0
TRID_13690,CID_11214,2020-03-31,4,4,12.88,9.15,7.35,13,0
TRID_84665,CID_12827,2020-01-15,6,4,16.16,9.58,4.79,11,0
TRID_89374,CID_14279,2020-01-16,6,5,12.32,10.25,6.73,15,0
TRID_70474,CID_7632,2020-01-21,6,3,18.56,7.15,7.96,15,0
TRID_90918,CID_5665,2020-01-11,5,4,14.8,8.36,8.56,16,0
TRID_69617,CID_5719,2020-01-08,10,6,34.64,12.31,8.5,15,1
TRID_78969,CID_8634,2020-02-23,6,4,14.4,9.52,5.07,11,0
TRID_66840,CID_9854,2020-01-08,1,1,5.6,3.73,4.6,10,1
TRID_97472,CID_11573,2020-03-29,8,4,11.2,9.1,5.42,10,0
TRID_47988,CID_14273,2020-02-21,4,3,15.84,7.96,6.24,12,0
TRID_95881,CID_12500,2020-01-07,12,5,12.4,10.13,6.5,13,1
TRID_70602,CID_11591,2020-01-24,7,5,10.32,10.23,5.41,11,0
TRID_6446,CID_9376,2020-01-07,8,2,14.8,5.84,7.9,16,0
TRID_47836,CID_10388,2020-02-02,5,4,11.68,9.31,7.7,15,0
TRID_40580,CID_13042,2020-03-21,5,2,7.52,5.98,5.24,11,1
TRID_18225,CID_8861,2020-01-04,2,2,11.52,5.27,2.86,6,1
TRID_4248,CID_7166,2020-03-19,6,4,11.6,8.56,6.13,12,0
TRID_16963,CID_8889,2020-01-07,5,3,15.2,7.09,6.66,13,0
TRID_60550,CID_7521,2020-01-30,4,4,20.0,8.04,6.17,13,1
TRID_93982,CID_13354,2020-02-19,5,4,9.2,8.49,6.96,14,0
TRID_83525,CID_5422,2020-03-27,4,4,28.24,8.09,6.94,13,1
TRID_99602,CID_11133,2020-02-27,6,3,9.44,6.63,1.69,4,0
TRID_87142,CID_13045,2020-03-10,5,4,11.2,8.76,5.22,11,0
TRID_19374,CID_9683,2020-03-04,5,2,10.32,5.53,1.03,4,0
TRID_47959,CID_10848,2020-01-09,9,4,23.68,9.6,4.16,7,0
TRID_35027,CID_9533,2020-01-14,1,1,16.24,2.53,6.08,11,1
TRID_26755,CID_10225,2020-03-22,5,5,16.16,11.74,5.91,12,0
TRID_50263,CID_5576,2020-01-19,6,3,38.08,7.68,7.26,14,1
TRID_35010,CID_6928,2020-01-16,7,3,9.68,7.05,7.91,16,1
TRID_74100,CID_8510,2020-03-22,4,3,11.92,6.97,6.52,13,1
TRID_43279,CID_9594,2020-03-20,7,2,16.24,5.1,5.99,13,0
TRID_48869,CID_10476,2020-03-21,6,3,13.68,6.71,9.22,19,0
TRID_2635,CID_7156,2020-01-17,5,2,8.0,5.9,4.91,11,0
TRID_37042,CID_14771,2020-01-16,4,3,11.84,7.66,7.8,14,1
TRID_85076,CID_7781,2020-01-05,5,2,9.44,5.92,3.49,7,0
TRID_42819,CID_13071,2020-03-19,6,4,13.28,8.42,6.5,13,0
TRID_6878,CID_14449,2020-01-26,3,3,12.08,7.79,3.93,7,1
TRID_70793,CID_5519,2020-02-15,5,3,9.36,6.36,7.49,15,0
TRID_52827,CID_9182,2020-01-12,3,3,11.36,7.95,9.59,20,0
TRID_40477,CID_5168,2020-03-10,6,4,9.92,8.39,3.24,7,0
TRID_30129,CID_5083,2020-03-16,6,3,17.92,6.79,6.06,13,0
TRID_47404,CID_8289,2020-03-19,3,3,13.76,7.86,7.1,15,1
TRID_12731,CID_6044,2020-03-21,3,3,12.4,7.53,6.15,13,1
TRID_26826,CID_12976,2020-02-01,3,2,12.0,5.69,8.53,15,0
TRID_53195,CID_13679,2020-01-10,4,2,10.08,5.21,4.0,9,0
TRID_33309,CID_7910,2020-02-19,2,1,6.64,3.07,4.05,10,0
TRID_25964,CID_14529,2020-03-10,11,3,10.08,6.49,4.94,11,1
TRID_78843,CID_13305,2020-02-05,4,4,26.88,9.32,5.56,10,0
TRID_41929,CID_8095,2020-03-03,12,3,36.56,7.16,5.77,13,1
TRID_46192,CID_8149,2020-02-11,6,2,15.28,4.77,3.12,6,0
TRID_77872,CID_11615,2020-03-01,4,4,10.4,8.28,7.17,13,0
TRID_14808,CID_5881,2020-03-07,7,3,8.4,6.95,8.45,16,0
TRID_70013,CID_7425,2020-01-14,4,3,18.4,7.26,3.66,8,1
TRID_44955,CID_12886,2020-01-26,8,1,4.8,2.36,7.14,14,0
TRID_29175,CID_13509,2020-03-21,7,2,9.28,4.39,6.67,14,0
TRID_83531,CID_14296,2020-02-21,12,4,12.64,8.89,7.27,13,1
TRID_46888,CID_6295,2020-03-22,3,3,12.24,7.01,4.11,8,1
TRID_9466,CID_12022,2020-03-01,6,2,7.2,5.86,5.69,11,1
TRID_46183,CID_6262,2020-01-12,5,4,21.92,9.67,6.41,14,0
TRID_98572,CID_10616,2020-01-01,9,3,17.84,7.19,6.58,13,0
TRID_25677,CID_13405,2020-01-22,6,4,13.84,8.16,2.14,5,0
TRID_54135,CID_12882,2020-02-17,3,2,12.72,4.69,5.82,12,0
TRID_74080,CID_8503,2020-02-22,3,3,6.56,6.51,4.1,7,1
TRID_42216,CID_13515,2020-01-08,8,1,4.88,3.21,7.06,14,1
TRID_7060,CID_8154,2020-03-21,8,3,14.64,7.26,4.72,10,0
TRID_19745,CID_5117,2020-01-28,3,2,30.56,4.77,6.76,13,1
TRID_91644,CID_11852,2020-01-21,5,3,12.72,6.71,5.55,11,0
TRID_99404,CID_7378,2020-02-18,3,3,8.32,6.79,2.01,4,0
TRID_39644,CID_14709,2020-01-14,4,1,4.16,2.96,2.81,6,0
TRID_3393,CID_13767,2020-03-11,4,4,20.64,9.4,4.42,9,0
TRID_10331,CID_10015,2020-03-08,4,3,12.88,6.26,7.08,14,1
TRID_8424,CID_6880,2020-03-01,2,2,9.04,5.79,7.98,15,0
TRID_76936,CID_7467,2020-02-08,4,3,15.44,6.74,6.61,13,0
TRID_47751,CID_11307,2020-03-05,5,4,21.52,8.13,7.34,17,0
TRID_51959,CID_6744,2020-02-25,4,3,8.08,6.1,7.05,14,0
TRID_27141,CID_6211,2020-01-27,5,3,10.64,7.4,4.49,9,0
TRID_96254,CID_9292,2020-03-24,6,2,9.52,5.15,7.35,15,1
TRID_23907,CID_10965,2020-02-24,15,3,9.28,8.0,3.43,7,1
TRID_78868,CID_14027,2020-03-08,7,3,8.08,7.6,10.02,20,1
TRID_54148,CID_13679,2020-03-31,3,3,23.2,7.08,5.27,11,0
TRID_3526,CID_6143,2020-03-23,4,3,9.6,7.23,4.72,9,0
TRID_78649,CID_7120,2020-02-17,4,3,6.32,6.15,5.48,10,0
TRID_80938,CID_9196,2020-03-13,5,4,12.48,8.51,5.77,11,0
TRID_3314,CID_10620,2020-01-26,2,2,19.68,4.98,5.26,11,1
TRID_57727,CID_9773,2020-03-03,4,3,13.04,6.62,6.37,13,0
TRID_55654,CID_14281,2020-03-08,4,2,8.8,4.96,2.98,6,1
TRID_50227,CID_7300,2020-01-01,13,2,7.44,5.01,4.3,8,1
TRID_36495,CID_10478,2020-03-30,12,3,15.36,7.25,7.56,17,1
TRID_87362,CID_5161,2020-02-14,3,3,11.76,6.91,5.5,11,0
TRID_29225,CID_10884,2020-03-30,5,4,11.84,9.04,4.2,9,0
TRID_25958,CID_12483,2020-03-01,6,3,8.0,7.52,6.37,13,1
TRID_80879,CID_14291,2020-01-26,3,2,27.12,5.93,5.33,11,0
TRID_76540,CID_14583,2020-01-02,5,2,19.2,5.96,4.87,10,0
TRID_20963,CID_7630,2020-03-16,16,3,18.0,6.59,3.57,7,1
TRID_88313,CID_5055,2020-01-30,4,4,17.84,9.04,6.88,14,0
TRID_3695,CID_7947,2020-03-09,4,2,7.04,5.97,9.13,17,1
TRID_25296,CID_12111,2020-02-25,3,2,6.0,4.32,7.5,15,1
TRID_8575,CID_10639,2020-01-16,18,2,33.68,4.92,7.3,14,1
TRID_22,CID_12471,2020-01-27,1,1,21.2,3.13,5.24,11,1
TRID_14484,CID_12606,2020-01-29,7,4,17.12,8.93,7.78,15,0
TRID_96054,CID_11519,2020-03-28,3,2,16.48,4.5,5.78,11,0
TRID_32661,CID_8885,2020-01-27,4,4,21.76,8.95,5.16,10,1
TRID_9884,CID_6786,2020-01-12,1,1,18.88,3.78,5.61,10,0
TRID_25838,CID_6102,2020-01-18,6,4,18.4,8.13,2.5,5,0
TRID_6296,CID_13077,2020-01-24,5,4,12.08,8.84,4.93,10,0
TRID_9393,CID_13640,2020-01-22,4,4,11.84,8.05,8.95,18,0
TRID_18334,CID_10653,2020-01-23,3,2,12.16,5.96,6.87,14,1
TRID_53815,CID_10236,2020-01-03,6,2,8.72,5.92,7.71,15,0
TRID_99332,CID_8818,2020-02-03,12,2,17.36,5.54,5.37,11,1
TRID_90555,CID_7931,2020-03-27,2,2,16.08,5.46,6.14,12,0
TRID_2392,CID_5083,2020-02-02,10,3,7.6,7.5,6.13,12,0
TRID_68039,CID_9979,2020-02-29,13,3,11.52,7.23,9.36,17,1
TRID_96529,CID_5360,2020-02-18,6,2,6.24,5.86,5.03,11,0
TRID_12368,CID_5427,2020-01-06,3,3,11.2,6.81,1.81,4,1
TRID_22934,CID_7164,2020-02-24,5,4,25.52,8.37,8.79,17,1
TRID_93222,CID_9061,2020-01-17,6,2,17.92,5.95,7.14,15,0
TRID_63215,CID_14616,2020-01-21,5,4,11.44,8.43,6.81,14,0
TRID_46640,CID_10195,2020-03-03,4,3,12.48,6.48,2.93,6,0
TRID_72937,CID_9293,2020-02-27,4,3,11.28,7.48,6.14,13,0
TRID_3967,CID_12137,2020-02-16,4,4,12.8,9.49,1.52,4,0
TRID_47895,CID_7655,2020-02-28,3,3,20.72,7.5,3.52,7,0
TRID_17683,CID_13049,2020-03-30,5,3,7.28,6.95,4.55,10,0
TRID_60856,CID_14028,2020-03-13,5,3,19.76,7.65,5.82,13,0
TRID_66639,CID_14466,2020-02-05,3,3,14.16,7.01,6.74,15,0
TRID_92032,CID_11554,2020-03-07,4,4,10.16,8.12,4.14,8,0
TRID_50672,CID_10369,2020-03-09,6,4,18.08,9.9,6.74,13,0
TRID_93646,CID_6940,2020-01-20,3,3,9.76,6.91,8.09,15,1
TRID_32067,CID_14473,2020-02-04,5,5,17.68,10.08,4.91,10,0
TRID_59433,CID_7820,2020-02-16,6,4,25.44,9.15,5.88,10,1
TRID_52080,CID_8799,2020-03-12,6,4,16.72,8.99,3.98,8,0
TRID_87561,CID_12086,2020-01-01,5,2,17.36,4.61,5.05,10,0
TRID_89269,CID_6647,2020-01-17,5,3,13.36,7.36,7.28,15,0
TRID_77790,CID_12630,2020-02-02,13,3,20.64,7.5,3.72,8,1
TRID_96276,CID_8704,2020-01-31,5,5,25.84,10.71,4.34,9,0
TRID_30520,CID_8238,2020-02-07,4,4,31.36,8.61,5.03,10,0
TRID_60579,CID_14030,2020-01-07,5,3,9.2,6.34,2.83,7,1
TRID_65406,CID_8918,2020-02-04,5,3,21.04,6.78,7.94,14,0
TRID_34001,CID_5911,2020-02-27,2,2,10.24,5.43,9.66,17,1
TRID_96145,CID_7985,2020-02-26,6,3,11.76,7.98,8.44,15,1
TRID_43212,CID_9131,2020-01-17,9,4,18.48,9.27,4.44,10,0
TRID_17193,CID_12556,2020-01-10,6,3,14.88,7.75,6.94,13,0
TRID_91695,CID_8357,2020-02-06,3,3,11.6,6.21,5.29,11,0
TRID_84141,CID_9243,2020-02-28,8,5,27.52,10.28,1.79,6,1
TRID_22070,CID_13171,2020-03-02,4,1,5.44,3.67,5.48,11,1
TRID_54768,CID_12618,2020-03-14,6,5,11.68,10.47,3.07,8,0
TRID_60593,CID_13827,2020-01-06,5,1,7.84,3.38,4.11,9,0
TRID_46699,CID_14066,2020-02-18,5,3,19.12,7.55,6.55,12,0
TRID_19280,CID_14999,2020-03-09,4,4,9.92,9.54,9.68,18,1
TRID_48293,CID_6688,2020-01-25,2,2,13.04,5.98,4.24,8,1
TRID_42957,CID_7820,2020-02-06,3,2,8.0,5.74,5.24,11,1
TRID_97738,CID_7534,2020-01-14,4,4,20.24,9.14,7.06,14,0
TRID_45106,CID_5024,2020-02-04,2,1,15.12,3.36,2.19,6,1
TRID_68678,CID_11573,2020-01-09,5,2,8.96,5.05,7.93,14,1
TRID_99790,CID_14447,2020-03-01,4,2,12.08,5.62,4.1,8,1
TRID_31977,CID_6197,2020-01-01,4,4,17.44,8.27,6.12,13,1
TRID_8806,CID_9537,2020-01-09,5,4,22.4,9.19,5.25,11,0
TRID_60596,CID_7300,2020-02-09,2,2,20.64,4.07,6.93,13,1
TRID_38770,CID_12556,2020-01-29,5,2,9.84,5.72,5.09,12,0
TRID_54245,CID_13944,2020-02-28,7,3,20.32,7.95,4.01,8,0
TRID_57708,CID_13254,2020-03-20,4,4,16.48,8.94,6.0,12,0
TRID_20412,CID_8124,2020-03-11,7,4,24.08,8.1,6.68,13,1
TRID_73877,CID_11657,2020-02-21,5,4,14.72,9.16,5.38,11,0
TRID_59544,CID_14380,2020-02-09,6,2,9.6,4.17,7.09,13,0
TRID_47311,CID_10723,2020-01-07,4,3,7.92,7.41,2.31,7,0
TRID_89157,CID_11554,2020-02-25,3,3,9.44,6.41,5.16,11,0
TRID_16662,CID_13002,2020-01-04,8,3,12.56,6.2,4.33,9,0
TRID_17273,CID_13046,2020-03-24,7,3,16.56,6.52,5.99,10,0
TRID_52923,CID_10825,2020-02-13,11,4,13.2,9.83,8.39,15,1
TRID_71232,CID_6996,2020-01-04,4,4,15.52,8.59,6.8,14,0
TRID_19454,CID_13882,2020-01-23,8,5,14.24,11.51,9.29,19,0
TRID_8895,CID_13319,2020-02-14,14,3,13.84,7.14,5.11,10,1
TRID_66740,CID_6336,2020-02-15,3,3,14.72,6.79,5.17,12,0
TRID_43465,CID_11927,2020-03-02,10,2,33.6,5.03,5.24,10,1
TRID_49208,CID_13493,2020-02-04,5,3,10.48,7.99,6.56,13,0
TRID_41518,CID_6129,2020-01-01,8,3,9.6,7.37,2.64,5,1
TRID_56880,CID_6336,2020-02-21,4,1,7.12,3.87,4.1,7,1
TRID_19438,CID_5519,2020-03-13,5,3,15.6,6.14,6.65,13,0
TRID_92928,CID_5720,2020-01-26,14,3,21.6,6.58,5.33,10,1
TRID_35517,CID_14473,2020-01-03,6,4,17.76,9.96,7.33,15,0
TRID_20372,CID_14333,2020-02-23,5,2,9.04,5.56,6.31,13,0
TRID_64484,CID_7531,2020-01-09,4,3,10.24,7.59,5.61,10,0
TRID_35337,CID_6862,2020-03-11,7,2,11.12,4.11,2.91,7,0
TRID_11237,CID_6874,2020-02-07,7,3,11.68,7.64,7.27,15,0
TRID_44434,CID_7820,2020-01-24,5,4,17.84,8.33,5.06,10,1
TRID_87156,CID_7267,2020-02-03,7,3,6.72,6.46,5.49,10,1
TRID_66479,CID_11699,2020-03-09,6,3,8.72,7.33,5.25,10,0
TRID_27938,CID_11092,2020-02-19,9,4,14.8,8.61,1.27,4,1
TRID_98041,CID_11896,2020-01-02,9,3,16.64,6.56,3.98,10,0
TRID_93100,CID_11166,2020-03-15,5,4,10.64,9.6,3.76,9,0
TRID_43470,CID_11535,2020-03-04,8,4,12.8,8.48,7.66,15,0
TRID_36120,CID_8522,2020-01-10,7,1,14.96,3.83,3.82,8,0
TRID_65991,CID_13589,2020-02-10,6,3,14.64,7.59,5.04,10,0
TRID_5021,CID_7784,2020-02-05,5,4,27.76,8.9,5.44,11,0
TRID_58534,CID_6969,2020-01-16,4,3,15.44,7.71,2.61,6,0
TRID_94078,CID_7253,2020-02-18,3,3,15.68,6.18,8.04,16,0
TRID_55099,CID_6763,2020-02-22,5,3,22.32,7.94,4.92,10,0
TRID_5032,CID_8280,2020-02-26,4,3,10.0,7.4,8.24,17,1
TRID_44640,CID_14724,2020-01-07,4,4,12.56,8.66,7.14,14,0
TRID_87726,CID_6213,2020-02-03,6,3,14.16,6.01,1.62,4,0
TRID_25382,CID_8149,2020-02-12,5,2,12.16,5.12,4.65,10,0
TRID_54570,CID_9384,2020-03-26,9,4,9.2,8.4,4.92,10,1
TRID_48830,CID_7608,2020-02-13,3,3,12.08,6.45,7.44,15,0
TRID_9516,CID_6542,2020-01-10,3,2,8.96,5.11,4.68,11,1
TRID_16337,CID_8596,2020-02-06,3,3,9.6,7.16,4.61,10,0
TRID_85446,CID_12012,2020-01-26,4,4,8.56,8.34,2.54,6,0
TRID_24437,CID_13675,2020-03-12,5,4,14.88,9.42,7.84,14,0
TRID_95363,CID_13660,2020-01-30,7,4,20.0,8.26,5.75,12,0
TRID_15089,CID_13075,2020-02-21,18,4,14.96,9.8,7.69,15,1
TRID_31436,CID_6802,2020-03-30,12,3,11.12,7.91,7.84,15,1
TRID_91465,CID_6255,2020-01-09,3,3,18.8,7.74,5.16,10,0
TRID_20784,CID_11802,2020-03-25,8,4,11.76,9.26,9.76,17,0
TRID_70803,CID_6793,2020-01-28,3,3,10.72,6.66,6.3,13,1
TRID_40618,CID_14588,2020-02-03,6,2,15.36,5.96,5.87,11,0
TRID_98756,CID_10427,2020-03-01,8,2,7.44,5.57,7.31,14,0
TRID_27180,CID_14408,2020-03-07,10,2,12.0,4.05,7.08,14,1
TRID_93075,CID_11314,2020-02-24,5,5,21.44,10.41,3.42,8,1
TRID_80994,CID_13410,2020-01-13,13,3,12.72,7.11,5.1,11,0
TRID_29661,CID_6237,2020-02-24,13,3,12.24,6.77,6.04,13,1
TRID_36092,CID_5010,2020-03-01,4,2,5.04,4.92,4.16,10,1
TRID_36012,CID_14473,2020-01-15,9,3,21.28,7.24,3.2,8,0
TRID_56975,CID_5864,2020-03-22,3,3,8.32,7.46,3.67,8,0
TRID_57181,CID_11002,2020-01-17,6,3,19.04,6.41,3.85,8,0
TRID_94210,CID_14309,2020-02-13,2,2,9.04,4.53,8.54,16,1
TRID_96846,CID_9580,2020-03-14,9,5,28.72,11.03,4.17,10,0
TRID_93988,CID_6503,2020-02-24,1,1,16.64,3.74,2.23,8,1
TRID_92284,CID_6435,2020-01-05,6,3,8.64,7.88,7.39,16,0
TRID_14143,CID_7811,2020-02-18,6,3,9.12,7.42,4.23,9,0
TRID_96532,CID_13002,2020-01-15,3,3,8.0,7.14,5.77,12,0
TRID_70493,CID_10639,2020-01-09,6,5,11.12,10.89,6.35,13,0
